"id","request.custom_id","success","result.product.title","result.product.book_description"
"D968F715407D4DD996E4D6DBF0314308",,true,,
"FBFA334508744CEF9FC7359911ED830E",,true,,
"4AB05F62CD6A48898FEAC2551B23ADF2",,true,,
"9E8FE2179F1C477886AB388B56F56B1F",,true,,
"80A10DE4AD524BA8B6D0C35C91BBE309",,true,"Surviving the Fog","Have you ever been to summer camp? What would you do if almost all of the adults left “for a few hours” and did not return? What would you do if cell phones did no work and your parents never showed up to take you home? What would you do if your camp was surrounded by a mysterious dangerous brown fog? How would you survive the winter? How would you get more to eat? How would you deal with outsiders?. Warning: sexual situations, cursing, brief violence"
"A7492EDA558245F7B32164B8B5984753",,true,"Slave Narratives Arkansas Vol 4 (Arkansas Slave Narratives)","Slave Narratives: a Folk History of Slavery in the United States From Interviews with Former Slaves Arkansas Narratives, Part 4 (English)  ...""They took that crazy nigger man to several places, found there was no law to kill a crazy man. They took him to North Carolina where was all white folks at that place in Edgecombe County. They hung the poor crazy nigger. They was 'fraid of uprisings the reason they took him to place all white folks lived.[Pg 53]"
"EACF41C36900481C8E04B066B818F4FC",,true,,
"86279D782E264CF28882B484D1D6A0A4",,true,"Moonlight Protector (Ashton Grove Werewolves Book 2)","Cole Andrews has only wanted one thing -- his destined mate. Family is everything to Cole and he can't wait to start one of his own. Now that he's in his thirties, he's starting to wonder if Mrs. Right is really out there or if she slipped through his fingers. He's seen every available woman in his small town of Ashton Grove and so far none of them are ""the one."" When he discovers a crashed car in the woods near his home in his wolf form, he follows the tantalizing smell of the human driver. Marin Thomas has a troubled past, and one that could catch up to her at any moment, but with just one sniff Cole knows that he'll do whatever it takes to keep her safe.. NOTE: Moonlight Protector can be read as a stand-alone romance. You do not need to read book 1 first, unless you want to. This is the 3rd edition of Moonlight Protector. It contains content that may be difficult for some readers. Please proceed with caution. The cover has changed, and the book has been freshly edited. However, the content remains the same.. ""Moonlight Protector is a hot little read that sucks you and keeps you captive not only through the first book but the entire series. Jessica Coulter Smith knows how to please her readers and leave them begging for more."" ~ Kate Allenton, USA Today Bestselling Author of the Bennett Sisters series. EDITORIAL REVIEWS ""Discovering that Marin is his mate of course brought out the protective instincts within Cole, making him also having to face some difficult decisions that made this story truly heartwarming and so romantic. With careful plotting and planning Cole and Marin touching romantic interludes were well written with just the right touch. You will come to appreciate how this author blends not only the horrors that Marin will face, but also how she makes the secondary characters come alive within the pages of this book."" Margo @ The Romance Studio. ""Mrs. Coulter Smith has blended a romantic and suspenseful tale. It is a page turner that keeps you reading till the very end. The characters are complex, emotional beings. You should read this story."" Arianne @ Night Owl Romance ""This is one of those books that I will recommend to any paranormal romance readers out there to really check out as soon as possible you won't regret it."" Phoebe Jordan @ Talk About My Favorite Authors"
"771D8508D9E542D88A5A5CA7A7AC3DED",,true,"Before Her Eyes","READERS CHOICE AWARD – BEST MYSTERYIn a remote mountain community, the execution of a grocer and the abduction of a world-renowned model leave Sheriff Dove Connolley searching for a connection, two killers and a woman who is running for her life. Obsessed with finding Tessa Bradley before it's too late, Dove's investigation leads him into a shadowy world where nothing is as it seems, hope is bought and paid for and death has many faces.She runs, death follows.“This is one of the most haunting stories I have read…”"
"422CA2543DC449BD8231E484ED128BE1",,true,,
"39AAC2E5BD304DA296D2E238ADD36E5D",,true,,
"1A9805AA583A42058784100145F1EE22",,true,,
"D520962BD3884666A774D709BFA7B4F3",,true,"The Knife's Edge (Historical Fantasy Romance--Short Story)","From the author of the Romantic Times Reviewer's Choice Nominee for Best First Series.... She's a queen with deadly enemies and dark sexual longings. She yearns to give herself over to the hands of another, even at the point of a blade. But can she trust her sacred medallion to protect her from the royal assasin who wants to seize her throne, her body, and her heart?. A yearning for submission.A dark need for control.A passion that consumes two lovers.. Everything they thought they believed can change on the edge of a knife's blade. Betrayal can become trust. Hatred can become love. Submission transforms into a humbling gift that cannot be denied.. (Warning: This short story is very steamy and contains behavior that ought be consensually negotiated with a partner in real life.). Story approximately 5k. Includes two excerpts from HQN Nocturne romance novels."
"F5E2A72DD3EF4D9582645547A5D4FC52",,true,,
