"id","request.custom_id","success","result.product.title","result.product.book_description"
"DE133D49F2AB4586894DEF0AF14169E9",,true,,
"E74476B1BC6D4880A863A65E5B953EF6",,true,,
"3B02E422ACC74192954BE27A2B2A8750",,true,,
"528340E327BF4E0E83D99952F0F8E412",,true,,
"3CB0A6A5A4DB4D58A454B8D1029DF8CB",,true,"The Dark, Dark House: A Collection of Flash Fiction","A Collection of short fiction for readers who love stories with breathtaking endings. . Table of Contents::. The Dark, Dark House: In houses with secrets, it is always very dark. . Fifteen Seconds Ago: Life is unpredictable, so maybe things do not always have to be perfect. . My Child, My Life: We can learn a lot from the elderly instead of always pushing them aside. . My Entry into the Abyss: She is afraid of who she really is when Dr. Anderson leads her into a meditative state. . The Beginning of a Life Misunderstood: In this life Arrabelle is homophobic, but what happens when she is reincarnated? . The Tokolosh: According to an African Legend, The Tokolosh will fetch you when you do things you should not. . GASP!: It is the new drug of choice. It's free and everybody is doing it, so it should be safe, shouldn't it? . She Loves Me ... Not: There are many different forms of abuse, and when we are little, words hurt more than sticks and stones. . Remember When: Social Media is there to connect us with old friends, and with that comes memories of love lost."
"BA40D7B2519D4936AFDE7B43107E7F72",,true,"Second Chance Romance (Up In Flames Book 1)","12 years ago Kip Turner let the girl of his dreams go to pursue his dream of playing hockey.. Kip and Mandy were opposites in high school. He was popular and good looking. She was unathletic and shy. Despite their differences they fall in love. A year after high school, Kip is drafted into the NHL. He’s going to a play across the country. Mandy is pursuing her dream of becoming a teacher and she refuses to go with him while insisting that Kip follow his own dream. Kip goes to follow his dream and they break off their relationship. 12 years later … They come into contact again. Mandy is a single mother and Kip has been playing hockey. But fate has moved them to neighboring Albertan cities. Could they renew their old relationship and have a successful end? Or is Mandy going to let him go all over again?"
"D7DD266A599942C2B44EFD0F2FE4B551",,true,"My Vampire and I","FROM POPULAR GAY ROMANCE AUTHOR J.P. BowieBook one in the My Vampire and I series - newly edited!This time, can true love really conquer all?When young Roger Folsom attends a costume party thrown by friends for his twenty-fourth birthday he is immediately captivated by Marcus Verano, a handsome stranger masquerading as a vampire—except Marcus is the real thing.Spirited away to the vampire's mansion, Roger is introduced to a new life of unabashed luxury, fascinating stories—and hot sex. Everything is going just fine for Roger, until his new lover's old enemies show up seeking revenge, and Roger's blood.Determined to save one another from the gruesome deaths planned for them, they embark on an adventure that takes them from the weirdness of West Hollywood to the wildness of a vampire's castle in the hills of Rome.This time, can true love really conquer all?"
"31095B52E2CF4E238571CE4BEDCA3435",,true,"The Pearl at the Gate","For her transgression, she will pay—with screams of forbidden pleasure.After a lifetime of hard work, Captain Roake Barbenoir finally has all he has ever wanted. Wealth, social position, and the epitome of an ideal wife, the beautiful and well-born Jenesta. Of all his treasures, she is his favorite—a pearl, perfect and pure—and Roake vows never to tarnish her with the dark sexual knowledge he gleaned from a life at sea.Yet every breath his sweet wife takes arouses an urge to watch her come apart under the onslaught of his passion. But she must never know of the lust-filled, almost demonic cravings fighting for release in his soul. To make her privy to them would be to lose her warm regard.Each time Jenesta feels she and her enigmatic husband are growing closer, Roake withdraws behind a cold, unreadable mask. Perhaps if she knew him better, knew more of his past, she could learn how to win his heart. The answers surely lie behind the locked door of Roake’s east-wing retreat. The one he has forbidden her to enter.Jenesta’s defiance of his one simple rule cannot go unpunished. For her transgression, she will pay—with screams of pleasure; sweet, exquisite pain; and perhaps with the loss of what she wants most. Roake, and his love.Warning: No demure Regency here! Graphic and explicit everything, including language and sex of all varieties (as could be expected from an Alpha male more accustomed to bordellos than ballrooms) and, be warned, your grandmother’s pearls will never look the same to you again."
"D60E0F788441461DBF3DB26FAFDF75A4",,true,"Indian Heroes and Great Chieftains [Illustrated]","Illustrated with 10 unique illustrations.. CONTENTS. 1. RED CLOUD 2. SPOTTED TAIL 3. LITTLE CROW 4. TAMAHAY 5. GALL 6. CRAZY HORSE 7. SITTING BULL 8. RAIN-IN-THE-FACE 9. TWO STRIKE 10. AMERICAN HORSE 11. DULL KNIFE 12. ROMAN NOSE 13. CHIEF JOSEPH 14. LITTLE WOLF 15. HOLE-IN-THE-DAY"
"C9027EC99081476C9A1DE0122FE9DC05",,true,,
