"id","request.custom_id","success","result.product.title","result.product.book_description"
"0732A6CDD0D04319A85256F402EE8859",,true,,
"4F2D8ECD45EA473AB03F79CF7A391DDE",,true,,
"07CBE9BD321B4B3D8EF01C00B1A038C1",,true,,
"A24650C4998B4E37A93A006FC3169DC4",,true,,
"F376D4751EE0437BA5C476C67A40A98D",,true,,
"6A55FBE80EAF439694F4E3880FEF1F8A",,true,,
"09305BC1C88C4E368E174D27C6527CB4",,true,"Alexander of Terra (Alexander Galaxus Book 1)","Alexander Thorsson is at the center of a Galactic firestorm. The sentient races of the Galactic community want him, fear him, despise him and idolize him. That’s news to Alexander—he doesn’t even believe in extra-terrestrials. Go figure.Alexander is a nobody. He had his chance in the NFL, but injuries forced him out into the real world. He drones about the planet in his airliner, shuffling people from point A to point B, thinking he was meant for more than this.So do the Scythians.The Scythians, a smallish, semi-telepathic sentient race, think they've found their man. The Scythians are on the verge of economic hegemony over the Galaxy, but the warrior race of Chem stand in their way. Having no military of their own, the Scythians use that brilliant, adolescent and violent race from Terra--Humans--as cudgel. After all, every Galactic child knows the violent history of Terra. Terrans are the most physically powerful sentient beings in the Galaxy and their propensity to technological growth—from cart to nuclear bomb in a century—is unheard of and terrifying. Then there was Alexander the Great, who looked to the stars and saw in them more worlds to conquer.The Galactics took him seriously.The Scythians think Alexander, properly manipulated, could be the heir to Alexander the Great. Their equation is simple—submit to Scythian economic domination, or Alexander and his legions will be unleashed on the Galaxy!Alexander Thorsson is about to become the most famous and infamous sentient in the Galaxy. From her seat in the forests of Chem, Nazeera of the Triumvirate hears rumor of Alexander’s heir. She sets off for Terra with the intent of cutting Alexander’s career short and settling the Terran threat once and for all.. about Alexander at www.dragons-and-dreadnoughts.com or read the author's blog at www.christopherlanderson.wordpress.com Read more"
"EC7237B14D3D4FAA97D04B5C096BD3A8",,true,"Chronicles Of A Single Chick","Tabitha finds herself lonely and living the single life after separating from her husband, Craig. Her best friend, Decon, encourages her to get out, date, and enjoy life. Although most find dating fun, like Tabitha's close friend Nitra who keeps several men around, Tabitha hates meeting new men that turn out to be worthless. She's used to the security she had with Craig, the history they shared, and life was much simpler.. From baby momma drama, to habitual texters, to two minute brothas, to wanna be gangstas, Tabitha begins to wonder if letting the perfect man with a few flaws go was for the best, but it may be too late. Take a journey with Tabitha as she gets back in the dating game to find out the answer to the age old question...Is the grass greener on the other side?"
"0BE4CFBE76A3464AA7930274BB01DFEB",,true,"The Death Trip","The Simulated Life Elapsed Process aka The Death Trip is touted as a pharmaceutical alternative to end of life pain and suffering -- a dream state that makes the user's last minutes feel like years spent living the perfect existence. But is this one-way ride really the paradise promised by Panacium Inc?. The Death Trip ""comfort care for the dying"" or something more nefarious? Some say there's even a link to the newest party drug. . After the death of his beloved grandmother, Chuck decides to investigate and soon finds himself torn between two women -- the activist who suspects a dark agenda and the beautiful MD who helped create the process. The Death Trip, is a quick-read novella, around 20k words or approximately 80 book-sized pages, written by Marion Stein, the author of Loisaida -- A New York Story."
"5DBF902D0059418D89B0EA6E0D5A698C",,true,,
"49C6C94015874039B6F057631E157DE5",,true,,
"92CFE90DC6554EC186327219CDB077A8",,true,"A Twisted Bard's Tale: (Erotic Lesbian Short)","From NEW YORK TIMES bestselling and award-winning author Selena Kitt - Over Two Million Books Sold!---------Did you ever wonder what started the feud between the Capulets and the Montagues? Check out this naughty version of Romeo and Juliet--you'll be surprised and delighted by this twisted Bard's tale!. (Note: This title is a fun, erotic short). Check out ""From the Author"" below for MORE FREEBIES!. Get GIRLS ONLY: THE COMPLETE COLLECTION - FREE for KINDLE UNLIMITED amazon.com/dp/B00M07KMTU"
"9B6F418AC7724F82A46E16F3609085D6",,true,"The Breed Next Door: A Novella of the Breeds: A Penguin eSpecial from Berkley Sensation","Danger and desire becomes one in a sensual novella of the Breeds, the “highly erotic saga” (Fresh Fiction) from the #1 New York Times bestselling author of Rule Breaker, Lawe’s Justice and Stygian’s Honor. . Lyra’s neighbor can’t be for real. A man who makes her hormones stand up and scream every time she sees him. And he’s breaking through her reserve to invade her dreams at night.. But Tarek Jordan is even more than he seems. A Breed Enforcer with a plan. First, find the Council Trainer he’s tracked to Fayetteville, Arkansas, and second, claim the woman next door as his own. She's fated to be his and his alone. He can feel it in his blood. Until the danger that has shadowed his life suddenly casts a darkness over Lyra's as well. Now Tarek knows that he can’t wait any longer to claim the woman his heart and soul burns for. He has to tell her who he is, what he is, and what he wants. And Lyra will have to accept him as he is, on his terms, and now. Her life depends on it.. The Breed Next Door originally appeared in Hot Spell.. Praise for Lora Leigh’s Novels of the Breeds. “I’m a huge fan of Lora Leigh’s Breed books.”—Nalini Singh, New York Times Bestselling Author of the Psy/Changeling Novels. “When it comes to this genre, Lora Leigh is The Queen.” —Romance Junkies . “Highly charged and carnal.”—Fresh Fiction. “Incredibly sexy and emotionally riveting.”—SmexyBooks. “[A] fast-paced, high-adrenaline ride..”—Night Owl Reviews . . Lora Leigh is the #1 New York Times bestselling author of the Breed series, including Rule Breaker, Lawe's Justice, and Stygian's Honor. She dreams in bright, vivid images of the characters intent on taking over her writing life, and fights a constant battle to put them on the hard drive of her computer before they can disappear as fast as they appeared.  . Lora’s family and her writing life coexist, if not in harmony, in relative peace with each other. Surrounded by a menagerie of pets, friends, and a teenage son who keeps her quick wit engaged, Lora finds her life filled with joys, aided by her fans whose hearts remind her daily why she writes."
"F4CCC5B107524A6384A43B83A6738319",,true,,
"E0575D476C294A33A7D539BD44716385",,true,"Siryn Song: Shape Shifter Series - Book 1","A novel about shape shifters and those who walk a distant-future, post-apocalyptic Earth, with powers they are only now beginning to learn about and use. Abilities humans of today are becoming aware of as they explore the potential that has always been a part of their genetic makeup, from the most primitive humans, to present-day man. . This story is about Mason, a wolf shape shifter. Mason has been banished from the Wolven Clan, which is tantamount to death. But instead of death, he discovers the secrets of his ancient past. And in this revelation, it becomes his destiny to expose memories of the planet's history - visions of its future. And he must present these memories to the elders who banished him. . During his exile he expected to find isolation on the empty beach at the coastal shore he called home - instead, he crosses paths with an orphaned child. Even more startling, he discovers another race of sentient beings; a different race of shape shifters. . This is the first novel in the shape shifter series."
"1A634A606ACC4B71BA87261C12C63823",,true,"Dead(ish)","Linda's had a bad day. First her boyfriend killed her. Then she woke up, still on this boring plane of existence, and with an odd obsession about her missing body. Mike won't tell her what he did with her body, and she can't find the stupid thing herself. There's only one thing she can do - torment the bastard until he coughs up the information.. This is a very short work - novelette length - around 11000 words or 44 (print) pages.. Warning: Frequent foul language, mild sex scenes, and Australian spelling. Not suitable for children."
