"id","request.custom_id","success","result.product.title","result.product.book_description"
"789D8942A7AD4C488EA01180FE643C24",,true,,
"D51E437B72E6418EA84F7041B1145946",,true,,
"9E86A095821C4F57BFEFBDFF2BCA2BEC",,true,,
"549F2084938E4C17A3D7A1B3CFB2BD5C",,true,,
"F321086B804B4A119CB3ACDD3DFE0819",,true,"Mistress Christmas (Wild West Boys Book 1)","...all signs point North for not-so-Saint-NickA part of the Wild West Boys series. In a rare moment of recklessness, mild-mannered accountant Holly North lets her best friend guilt her into filling in as Mistress Christmas at Sugar Plums, a Christmas-themed strip club. Fearing she’ll be recognized—or worse, considered a fraud—she dons a velvet mask along with the Mrs. Claus-meets-dominatrix costume. She’s shocked at how deliciously wicked anonymity feels. Detective Nick West is determined to discover how his friend was supposedly robbed after a lap dance at Sugar Plums. His visions of revenge vanish faster than a flying sleigh upon his first peek at Mistress Christmas—a leggy brunette with smoky eyes and a lush mouth begging for hours beneath the mistletoe. Their attraction flares hotter than a fireplace on a cold winter evening, and Nick is only too happy to oblige when Holly blurts out her one Christmas wish… For a naughty secret Santa to sweep her away for a night of anonymous sexual pleasure."
"96973076053F4F8A88DB9E6FC9972744",,true,,
"3DF9FDCE1BA749FA8FFAC57BDCBD221F",,true,"Zombie Fairy Tales","Collected here are 7 short, slightly twisted fairy tales retold from a zombie perspective. What if Cinderella had been undead when she went to the ball? What if Little Red Riding Hood went to Grandma's house to eat her? . Included are:Zombie CinderellaBeauty & The Zom-BeastSleeping Zom-BeautyLittle Red Rotting HoodThe Princess and the Zomb-PeaMoldy-locks and the Three BearsRapunzombel"
"6ED6515D7A5349C9AE914C4E06B1ABB0",,true,,
"5AE6C6EDFF53445480600D87E9DF0550",,true,,
"CFBD25BC4BDD4C1497E77788B05ACBDE",,true,"Zane's Tale: A Succubus Diaries Short (The Succubus Diaries)","Zane has a few changes in his life...but is the vampire happy with his choices? Or does he regret the path he has chosen and the succubus he has left behind? . This story takes place between the end of SUCCUBI LIKE IT HOT and the start of MY FAIR SUCCUBI. You do not need to read it to enjoy the series. **Please note - this story does not stand alone and is intended as a companion to the Succubus Diaries series.**"
"24DDA169CBC0435EBD263F1B51781F5E",,true,,
"8E98E579EA9B4544949C27DBCF9BF078",,true,"The Strength of Three","Never let it be said that ex-soldiers don’t know what to do with their hands…. When it comes to men, Christina isn’t just gun shy, she’s downright terrified. Her abusive drunk of a father, plus bad experiences in high school and college, have cemented her belief that all men are the same—ruthless and violent at the slightest provocation.. She tells herself she couldn’t care less about her lack of a love life. Yet lately she’s been having seriously erotic dreams about two of her bosses. And oddly, those dreams make her body tingle, not seize up in a panic attack.. TJ and Jon have shared women since their military days. Somehow it makes them feel whole. From the first glance, Christina has been the object of their desire, but getting close to the prickly female hasn’t been easy—not when she holds men off with a psychological pitchfork. They’ve waited a long time to ease their way into her life.. Time’s up.. Unleashing her libido is magic made in the dark. But by the light of day, a face from her past threatens to destroy everything.Warning: This title contains the following: Blindfolds and bondage and sex—oh my. Ooh, and let’s not forget about the m/f/m ménage and the graphic language."
"42FB919743DB44EB9F09F832682D16B8",,true,"The Hall of the Wood: An Epic Fantasy Adventure","A chilling warning. A fragile alliance. Impending doom.. Jerrick Bur returns to a home he doesn't recognize. The King's Patrol has vanished. Their Hall stands empty. An invading army encroaches upon the fringes of the forest and folk whisper of a sitheri witch brewing evil from the darkest hollows.. Once a patroller, always a patroller, and so Jerrick is duty-bound to investigate. He is joined by Kayra Weslin, knight errant, and her chronicler, Holly, who go to answer a plea for help from nearby Homewood. Along with Murik Alon Rin'kres, an eslar sorcerer who harbors a secret purpose all his own, the four embark upon a mission to unravel the mystery of the missing patrollers and somehow stop an ancient force of darkness from consuming them all."
"F2CD1646D0F94D59873DA235C940F341",,true,,
"9387C490FA324C6DACC034BD2E147FA3",,true,,
"61F3AFDD66F44EF293122FE5F29654B2",,true,,
"0BF434F033AC45C9889A8B078560FF9C",,true,"Hawke: The King Hill War","The memory of all the good men he killed during the Civil War still haunts former Captain Mason Hawke—fathers, sons, brothers, and husbands, who just happened to be wearing Union blue. Now only bad men can enflame his killing rage.A drifter who makes his living playing piano in frontier saloons, Hawke has come to a blood-soaked corner of Idaho, answering a desperate call for help from a woman he once loved. War is ripping King Hill apart—born of the ruthless greed of wealthy cattlemen—and it threatens to expose Hawke's tragic history. But Cynthia Macgregor and her husband Ian know what he can do, and that he's their only hope against the professional firepower lining up against them. The enemy has the numbers, but the Macgregors have Mason Hawke.This war is just beginning . . ."
"04B519829A83460ABA8BF23A4F39326B",,true,"Passion's Four Towers (Passion's Treasures, Book One)","Passion’s Treasures, Book One Five lusty men, three stubborn women and two determined guardians must comply with a dead queen's wishes — when her youngest daughter reaches maturity each of her daughters must marry. The wording of the will leads the guardians to believe the princesses must be seduced before they wed.Since their mother married three times, none of the princesses wishes to wed at all, but they are compelled to obey.Gareth, the man to whom Yvonne unknowingly has been betrothed since birth, brings his brothers to give her the illusion of choice. Will each princess get the man of her choice?Reader Advisory: The book includes a ménage a quatre."
"C24E307D4E6D4B9FA3C76986CE69EA3A",,true,"Endeavor in Time","Five years after the Challenger disaster, NASA launched their newest space shuttle, Endeavor, in a dramatic return to space. But several moments after lift-off, Endeavor exploded over the ocean, taking the lives of all its crew members, and killing the United States' space program.. It's 2009, seventeen years after the Endeavor tragedy in 1992, and NASA has been made part of the Department of Defense. America's civilian space program has been permanently discontinued for over fifteen years.. Daniel Marks, the Chief Programmer at a research facility in New Mexico, is working on a cutting-edge electromagnetic device. While developing the controller software for the device, an accident occurs and he suddenly finds himself back in his old life in 1992.. With his unique knowledge of the future, what should he do with his new life? Should he use his knowledge simply for personal gain, or should he risk his freedom and future to stop a national disaster before it happens? . Author's Note: This book has heavy Christian themes; however, Amazon does not have a Christian Sci-Fi category..."
"4FAC7ADE1DEE404BA6BA4B33286B424B",,true,"stealing innocence II: The Ravishment (stealing innocence series)","When Michelle is dealt the ultimate blow of being taken by a dark powerful stranger against her will, she didn't know how to overcome the hurt inside. That is until Niche, her best friend, finds the stranger for her, ties him to a bed and tell Michelle to take what the stranger took from her - pride. In his rage to get back at all the skanks in his life, his anger blinded him to the sweet innocent Michelle, but before he even made entry she had passed out. . Escaping quietly, Anthony swore he would never hurt another again and to get revenge against those who had really hurt him. That is until he is knocked unconscious and then awakens to find out Michelle's been bitten by the revenge bug and what he thought was a sweet and innocent girl, turns into a lustful hateful woman, who he will kill - if he ever gets away! stealing innocence II: The Ravishment continues author, Sylvia Hubbard's line of women taking revenge to the next level with yet again the help of Lethal Heart."
