"id","request.custom_id","success","result.product.title","result.product.book_description"
"20E790AA23DA4437A26F3771F68D84EF",,true,,
"BF4DD3C4AB124B8DBB2BE4A72AC224FF",,true,,
"FF9993E824A8449882838173A90D0629",,true,,
"FE7BC748325748BDBBB5FD3F17080DCA",,true,,
"D790A9614E0A4C6285935CC7A072C01B",,true,,
"2AC303A22C90414FA56C40AE43C3C0F8",,true,,
"76989EB9248F4C94AA63907EE054C509",,true,,
"02047DEF76F64D52867322AC8726C4DD",,true,"Twice Upon a Roadtrip","When the going gets tough, Jill Delaney gets going…in the other direction.This time the other direction has Jill hitching a ride with the senior center's Spring Fling tour to Orlando. Screwed out of a promotion, she's ready for some fun in the sun before it is time to balance her checkbook again.Ethan Cooper just wants to get his mother settled into her new job so he can pick up the pieces of his own life. But first Mom's got a little vacation planned. Now Ethan has to survive a trip with a busload of retirees and one sexy but infuriating blonde, then he's home free.But when they find themselves stranded and alone, Jill and Ethan are faced with making their own way south. Fighting scorching sexual desire and each other along the way, they give in and indulge in a little vacation sex—which doesn't mean they have to fall in love. After all, Jill's not ready to be domesticated, and Ethan's convinced she's not his type.They never saw the handcuffs coming…"
"4C163FC85430460AA582AA7067AF5C01",,true,"The Complete Wizard of Oz Collection (All 15 books) (Illustrated)","All Wizard of Oz books for $.99: with active table of contents:Illustrated with 10 unique illustrations. The Wonderful Wizard of Oz ; The Marvelous Land of Oz ; The Woggle-Bug Book ; Ozma of Oz ; Dorothy and the Wizard in Oz ; The Road to Oz ; The Emerald City of Oz ; The Patchwork Girl of Oz ; Tik-Tok of Oz ; The Scarecrow of Oz ; Rinkitink in Oz ; The Lost Princess of Oz ; The Tin Woodman of Oz ; The Magic of Oz Glinda of Oz"
"E4ECD50B1B764BA58A0C7B591CDBCB56",,true,"F. Scott Fitzgerald Collection","""Francis Scott Key Fitzgerald (September 24, 1896 – December 21, 1940) was an American writer of novels and short stories, whose works are evocative of the Jazz Age, a term he coined himself. He is widely regarded as one of the twentieth century's greatest writers. Fitzgerald is considered a member of the ""Lost Generation"" of the Twenties. He finished four novels, including The Great Gatsby, with another published posthumously, and wrote dozens of short stories that treat themes of youth and promise along with despair and age. The 1920s proved the most influential decade of Fitzgerald's development.The Great Gatsby, considered his masterpiece, was published in 1925. Fitzgerald made several excursions to Europe, notably Paris and the French Riviera, and became friends with many members of the American expatriate community in Paris, notably Ernest Hemingway. Hemingway looked up to Fitzgerald as an experienced professional writer. Hemingway greatly admired The Great Gatsby and wrote in his A Moveable Feast ""If he could write a book as fine as The Great Gatsby I was sure that he could write an even better one"" (153). Hemingway expressed his deep admiration for Fitzgerald, and Fitzgerald's flawed, self-defeating character, when he prefaced his chapters concerning Fitzgerald in A Moveable Feast with: His talent was as natural as the pattern that was made by the dust on a butterfly's wings. At one time he understood it no more than the butterfly did and he did not know when it was brushed or marred. Later he became conscious of his damaged wings and their construction and he learned to think and could not fly any more because the love of flight was gone and he could only remember when it had been effortless. (129) Much of what Hemingway wrote in A Moveable Feast helped to establish the myth of Fitzgerald's dissipation and loss (of ability, social control, and life) and Zelda's hand in that demise. Though the bulk of Hemingway's text is factually correct, it is also colored by his disappointment in Fitzgerald, as well as Hemingway's own rivalrous response towards any competitor, living or dead. That disappointment was most evident in The Green Hills of Africa, where he specifically mentions Fitzgerald as an archetypal ruined American writer; Hemingway had been both shocked and unnerved by Fitzgerald's account of his own difficulties in his nonfiction essays and notebooks from the 1930s, published as The Crack-Up (with Edmund Wilson as editor) in 1945. Fitzgerald’s friendship with Hemingway was quite vigorous and as many of Fitzgerald’s relationships would prove to be. (As, indeed, were many of the thrice-divorced Hemingway's.) Hemingway did not get on well with Zelda, either. He claimed that she “encouraged her husband to drink so as to distract Scott from his ‘real’ work on his novel,"" the other work being the short stories he sold to magazines. This “whoring”, as Fitzgerald, and subsequently Hemingway, called these sales, was a sore point in the authors’ friendship. Fitzgerald claimed that he would first write his stories in an authentic manner but then put in “twists that made them into saleable magazine stories.” "" Wikipedia."
"23726AAD215B4614A8C4C1BB926259AD",,true,,
"151AE2DA2A454A8289F4AD1EF1E310DF",,true,"Outta the Bag (Me, Myself and Why? Prequel) (Cadence Jones series)","FREE PREVIEW! READ THE PREQUEL TO ME, MYSELF, & WHY! . From New York Times bestselling author MaryJanice Davidson, comes OUTTA THE BAG, the hilarious prequel story to her upcoming novel ME, MYSELF AND WHY, the first in a brand new series. In OUTTA THE BAG, Clive Better--the better-than-best plumber in town--attends a speed dating event where--instead of attempting to score phone numbers--he recounts his recent run-in with a freaked-out cat and a sexy-but-psychotic woman that has left him confused, scratched up, and rather aroused."
"3CB3B78E2F2F47909B8DFD28FC3FE831",,true,,
"D6C46F3A679342559632F53ECF800DA2",,true,"Wizards' End (Wizards Trilogy Book 3)","Trapped! What good is being Grand Wizard of Kimyra if you can never go home again? Kat is determined to get back to Earth. Jarrett is determined to bring her back. But who will rescue whom? The Wizards Trilogy wraps up with a dragon-riding, planet-hopping adventure that brings together all the trekkers in one last struggle for control of Kimyra, and maybe even the galaxy."
"2FE2205734B5475FA5BFE8F0E168A131",,true,,
"CDBEEBB692D340FCBD4E8727A78EB95E",,true,"My Soul to Lose (Soul Screamers)","It was supposed to be a fun day, shopping at the mall with her best friend. Then the panic attack started and Kaylee Cavanaugh finds herself screaming, unable to stop. Her secret fears are exposed and it's the worst day of her life.. Until she wakes up in the psychiatric unit.She tries to convince everyone she's fine--despite the shadows she sees forming around another patient and the urge to scream which comes burbling up again and again. Everyone thinks she's crazy. Everyone except Lydia, that is. Another patient with some special abilities....An eBook novella exclusive prequel to Rachel Vincent's SOUL SCREAMERS series."
